method,sample,measure,value
DoublePullback,2,effective_support,0.7637486457824707
DoublePullback,3,effective_support,0.7226582765579224
DoublePullback,4,effective_support,0.7757763862609863
DoublePullback,5,effective_support,0.6882184147834778
DoublePullback,6,effective_support,0.7728169560432434
DoublePullback,7,effective_support,0.6393759250640869
DoublePullback,8,effective_support,0.7082603573799133
DoublePullback,9,effective_support,0.6533751487731934
DoublePullback,10,effective_support,0.7347214221954346
DoublePullback,11,effective_support,0.7348355650901794
DoublePullback,12,effective_support,0.6830191612243652
DoublePullback,13,effective_support,0.5569937825202942
DoublePullback,14,effective_support,0.7397380471229553
DoublePullback,15,effective_support,0.5952457785606384
DoublePullback,16,effective_support,0.6993889808654785
DoublePullback,17,effective_support,0.7365455031394958
DoublePullback,18,effective_support,0.7089691162109375
DoublePullback,19,effective_support,0.6776189804077148
DoublePullback,20,effective_support,0.7004388570785522
DoublePullback,21,effective_support,0.6769948601722717
DoublePullback,22,effective_support,0.7064601182937622
DoublePullback,23,effective_support,0.6795433163642883
DoublePullback,24,effective_support,0.6256729364395142
DoublePullback,25,effective_support,0.7469672560691833
DoublePullback,26,effective_support,0.7581881880760193
DoublePullback,27,effective_support,0.7580528855323792
DoublePullback,28,effective_support,0.7642753720283508
DoublePullback,29,effective_support,0.7362509965896606
DoublePullback,30,effective_support,0.6721086502075195
DoublePullback,31,effective_support,0.7539355158805847
DoublePullback,32,effective_support,0.7588961720466614
DoublePullback,33,effective_support,0.4527904689311981
DoublePullback,34,effective_support,0.7868463397026062
DoublePullback,35,effective_support,0.7770661115646362
DoublePullback,36,effective_support,0.7339874505996704
DoublePullback,37,effective_support,0.7297730445861816
DoublePullback,38,effective_support,0.6757568120956421
DoublePullback,39,effective_support,0.6217972040176392
DoublePullback,40,effective_support,0.7675952315330505
DoublePullback,41,effective_support,0.7941499948501587
DoublePullback,42,effective_support,0.7754328846931458
DoublePullback,43,effective_support,0.7118600606918335
DoublePullback,44,effective_support,0.72841876745224
DoublePullback,45,effective_support,0.6985056400299072
DoublePullback,46,effective_support,0.747435450553894
DoublePullback,47,effective_support,0.7325676679611206
DoublePullback,48,effective_support,0.5746328234672546
DoublePullback,49,effective_support,0.7559002637863159
DoublePullback,50,effective_support,0.7077526450157166
DoublePullback,51,effective_support,0.7086725234985352
DoublePullback,52,effective_support,0.7564265727996826
DoublePullback,53,effective_support,0.6074172854423523
DoublePullback,54,effective_support,0.6430108547210693
DoublePullback,55,effective_support,0.6065902709960938
DoublePullback,56,effective_support,0.7389678359031677
DoublePullback,57,effective_support,0.6480448842048645
DoublePullback,58,effective_support,0.5883617997169495
DoublePullback,59,effective_support,0.6675273180007935
DoublePullback,60,effective_support,0.7578274607658386
DoublePullback,61,effective_support,0.587668776512146
DoublePullback,62,effective_support,0.6811691522598267
DoublePullback,63,effective_support,0.7501692771911621
DoublePullback,0,top1pct_mass,0.06697401404380798
DoublePullback,1,top1pct_mass,0.06125722452998161
DoublePullback,2,top1pct_mass,0.05361739546060562
DoublePullback,3,top1pct_mass,0.07291316241025925
DoublePullback,4,top1pct_mass,0.05046810209751129
DoublePullback,5,top1pct_mass,0.06253546476364136
DoublePullback,6,top1pct_mass,0.05094163864850998
DoublePullback,7,top1pct_mass,0.08436721563339233
DoublePullback,8,top1pct_mass,0.06610791385173798
DoublePullback,9,top1pct_mass,0.06868691742420197
DoublePullback,10,top1pct_mass,0.05778862535953522
DoublePullback,11,top1pct_mass,0.05816236510872841
DoublePullback,12,top1pct_mass,0.07789206504821777
DoublePullback,13,top1pct_mass,0.08548062294721603
DoublePullback,14,top1pct_mass,0.05559897422790527
DoublePullback,15,top1pct_mass,0.08890588581562042
DoublePullback,16,top1pct_mass,0.06258998811244965
DoublePullback,17,top1pct_mass,0.05729764327406883
DoublePullback,18,top1pct_mass,0.05656515434384346
DoublePullback,19,top1pct_mass,0.06672204285860062
DoublePullback,20,top1pct_mass,0.06576971709728241
DoublePullback,21,top1pct_mass,0.06985917687416077
DoublePullback,22,top1pct_mass,0.061544690281152725
DoublePullback,23,top1pct_mass,0.07264868915081024
DoublePullback,24,top1pct_mass,0.0857420489192009
DoublePullback,25,top1pct_mass,0.05670009180903435
DoublePullback,26,top1pct_mass,0.05429009720683098
DoublePullback,27,top1pct_mass,0.05453946068882942
DoublePullback,28,top1pct_mass,0.04966751113533974
DoublePullback,29,top1pct_mass,0.055393580347299576
DoublePullback,30,top1pct_mass,0.08769769221544266
DoublePullback,31,top1pct_mass,0.05325856804847717
DoublePullback,32,top1pct_mass,0.05118938535451889
DoublePullback,33,top1pct_mass,0.20867133140563965
DoublePullback,34,top1pct_mass,0.04797675088047981
DoublePullback,35,top1pct_mass,0.050153616815805435
DoublePullback,36,top1pct_mass,0.05681605264544487
DoublePullback,37,top1pct_mass,0.05629453808069229
DoublePullback,38,top1pct_mass,0.0705256536602974
DoublePullback,39,top1pct_mass,0.07390116900205612
DoublePullback,40,top1pct_mass,0.05360988527536392
DoublePullback,41,top1pct_mass,0.04757775738835335
DoublePullback,42,top1pct_mass,0.05263778194785118
DoublePullback,43,top1pct_mass,0.0694359838962555
DoublePullback,44,top1pct_mass,0.0596628300845623
DoublePullback,45,top1pct_mass,0.07019735127687454
DoublePullback,46,top1pct_mass,0.05660141259431839
DoublePullback,47,top1pct_mass,0.05818159505724907
DoublePullback,48,top1pct_mass,0.0891101211309433
DoublePullback,49,top1pct_mass,0.05393119156360626
DoublePullback,50,top1pct_mass,0.059451594948768616
DoublePullback,51,top1pct_mass,0.06070127710700035
DoublePullback,52,top1pct_mass,0.05611611157655716
DoublePullback,53,top1pct_mass,0.08179664611816406
DoublePullback,54,top1pct_mass,0.07922639697790146
DoublePullback,55,top1pct_mass,0.08768825232982635
DoublePullback,56,top1pct_mass,0.05531444773077965
DoublePullback,57,top1pct_mass,0.08583749830722809
DoublePullback,58,top1pct_mass,0.09610308706760406
DoublePullback,59,top1pct_mass,0.08251839131116867
DoublePullback,60,top1pct_mass,0.05471586063504219
DoublePullback,61,top1pct_mass,0.08642657846212387
DoublePullback,62,top1pct_mass,0.06808744370937347
DoublePullback,63,top1pct_mass,0.058235976845026016
DoublePullback,0,top5pct_mass,0.20792469382286072
DoublePullback,1,top5pct_mass,0.20079243183135986
DoublePullback,2,top5pct_mass,0.17747105658054352
DoublePullback,3,top5pct_mass,0.2054554522037506
DoublePullback,4,top5pct_mass,0.17013166844844818
DoublePullback,5,top5pct_mass,0.20581121742725372
DoublePullback,6,top5pct_mass,0.17160192131996155
DoublePullback,7,top5pct_mass,0.24235592782497406
DoublePullback,8,top5pct_mass,0.20608976483345032
DoublePullback,9,top5pct_mass,0.22219349443912506
DoublePullback,10,top5pct_mass,0.18996456265449524
DoublePullback,11,top5pct_mass,0.19142693281173706
DoublePullback,12,top5pct_mass,0.22864454984664917
DoublePullback,13,top5pct_mass,0.2624540627002716
DoublePullback,14,top5pct_mass,0.1868821382522583
DoublePullback,15,top5pct_mass,0.26595446467399597
DoublePullback,16,top5pct_mass,0.20519962906837463
DoublePullback,17,top5pct_mass,0.19004538655281067
DoublePullback,18,top5pct_mass,0.19488994777202606
DoublePullback,19,top5pct_mass,0.207325279712677
DoublePullback,20,top5pct_mass,0.21072521805763245
DoublePullback,21,top5pct_mass,0.21922585368156433
DoublePullback,22,top5pct_mass,0.20086327195167542
DoublePullback,23,top5pct_mass,0.21918077766895294
DoublePullback,24,top5pct_mass,0.2502618432044983
DoublePullback,25,top5pct_mass,0.18558692932128906
DoublePullback,26,top5pct_mass,0.17821748554706573
DoublePullback,27,top5pct_mass,0.17977145314216614
DoublePullback,28,top5pct_mass,0.17060530185699463
DoublePullback,29,top5pct_mass,0.18418528139591217
DoublePullback,30,top5pct_mass,0.23523437976837158
DoublePullback,31,top5pct_mass,0.18020600080490112
DoublePullback,32,top5pct_mass,0.17619842290878296
DoublePullback,33,top5pct_mass,0.3627340495586395
DoublePullback,34,top5pct_mass,0.16432307660579681
DoublePullback,35,top5pct_mass,0.16986814141273499
DoublePullback,36,top5pct_mass,0.18943622708320618
DoublePullback,37,top5pct_mass,0.1920718550682068
DoublePullback,38,top5pct_mass,0.2234574407339096
DoublePullback,39,top5pct_mass,0.23794575035572052
DoublePullback,40,top5pct_mass,0.177753284573555
DoublePullback,41,top5pct_mass,0.16224361956119537
DoublePullback,42,top5pct_mass,0.1728975474834442
DoublePullback,43,top5pct_mass,0.21026957035064697
DoublePullback,44,top5pct_mass,0.19350391626358032
DoublePullback,45,top5pct_mass,0.21323281526565552
DoublePullback,46,top5pct_mass,0.183715358376503
DoublePullback,47,top5pct_mass,0.19075988233089447
DoublePullback,48,top5pct_mass,0.26529979705810547
DoublePullback,49,top5pct_mass,0.18021991848945618
DoublePullback,50,top5pct_mass,0.19561931490898132
DoublePullback,51,top5pct_mass,0.2001560926437378
DoublePullback,52,top5pct_mass,0.18364812433719635
DoublePullback,53,top5pct_mass,0.25389164686203003
DoublePullback,54,top5pct_mass,0.2430485188961029
DoublePullback,55,top5pct_mass,0.26002946496009827
DoublePullback,56,top5pct_mass,0.18485289812088013
DoublePullback,57,top5pct_mass,0.24056260287761688
DoublePullback,58,top5pct_mass,0.27214306592941284
DoublePullback,59,top5pct_mass,0.22862198948860168
DoublePullback,60,top5pct_mass,0.1802036315202713
DoublePullback,61,top5pct_mass,0.25989142060279846
DoublePullback,62,top5pct_mass,0.2165636271238327
DoublePullback,63,top5pct_mass,0.1862383335828781
DoublePullback,0,total_variation,0.5671696066856384
DoublePullback,1,total_variation,0.5625901222229004
DoublePullback,2,total_variation,0.5786821842193604
DoublePullback,3,total_variation,0.5162448883056641
DoublePullback,4,total_variation,0.5516525506973267
DoublePullback,5,total_variation,0.548259437084198
DoublePullback,6,total_variation,0.569267988204956
DoublePullback,7,total_variation,0.509020209312439
DoublePullback,8,total_variation,0.47088316082954407
DoublePullback,9,total_variation,0.5012589693069458
DoublePullback,10,total_variation,0.5192360877990723
DoublePullback,11,total_variation,0.584632158279419
DoublePullback,12,total_variation,0.5333952307701111
DoublePullback,13,total_variation,0.4826147258281708
DoublePullback,14,total_variation,0.5332374572753906
DoublePullback,15,total_variation,0.5496430397033691
DoublePullback,16,total_variation,0.5373958349227905
DoublePullback,17,total_variation,0.5486536026000977
DoublePullback,18,total_variation,0.4971555173397064
DoublePullback,19,total_variation,0.5244778394699097
DoublePullback,20,total_variation,0.5598849654197693
DoublePullback,21,total_variation,0.5531010031700134
DoublePullback,22,total_variation,0.49591267108917236
DoublePullback,23,total_variation,0.4889277517795563
DoublePullback,24,total_variation,0.5620719790458679
DoublePullback,25,total_variation,0.5187641382217407
DoublePullback,26,total_variation,0.5419372916221619
DoublePullback,27,total_variation,0.5453317761421204
DoublePullback,28,total_variation,0.4729800820350647
DoublePullback,29,total_variation,0.5063835978507996
DoublePullback,30,total_variation,0.5142526626586914
DoublePullback,31,total_variation,0.49763333797454834
DoublePullback,32,total_variation,0.5514395236968994
DoublePullback,33,total_variation,0.4936734139919281
DoublePullback,34,total_variation,0.5360090732574463
DoublePullback,35,total_variation,0.5821881294250488
DoublePullback,36,total_variation,0.5791944861412048
DoublePullback,37,total_variation,0.4953649044036865
DoublePullback,38,total_variation,0.5755788087844849
DoublePullback,39,total_variation,0.5496611595153809
DoublePullback,40,total_variation,0.4985366463661194
DoublePullback,41,total_variation,0.5210719108581543
DoublePullback,42,total_variation,0.5621811151504517
DoublePullback,43,total_variation,0.5251569151878357
DoublePullback,44,total_variation,0.5670105218887329
DoublePullback,45,total_variation,0.5234717130661011
DoublePullback,46,total_variation,0.5169475078582764
DoublePullback,47,total_variation,0.47629907727241516
DoublePullback,48,total_variation,0.5532323122024536
DoublePullback,49,total_variation,0.5046436190605164
DoublePullback,50,total_variation,0.5304692387580872
DoublePullback,51,total_variation,0.5291105508804321
DoublePullback,52,total_variation,0.5650010704994202
DoublePullback,53,total_variation,0.5597668886184692
DoublePullback,54,total_variation,0.5436021685600281
DoublePullback,55,total_variation,0.5379856824874878
DoublePullback,56,total_variation,0.5403579473495483
DoublePullback,57,total_variation,0.5117729306221008
DoublePullback,58,total_variation,0.52415931224823
DoublePullback,59,total_variation,0.5475435256958008
DoublePullback,60,total_variation,0.543967068195343
DoublePullback,61,total_variation,0.5072780847549438
DoublePullback,62,total_variation,0.4825595021247864
DoublePullback,63,total_variation,0.5498421788215637
DoublePullback,0,channel_cancellation,0.18742406368255615
DoublePullback,1,channel_cancellation,0.2032591700553894
DoublePullback,2,channel_cancellation,0.19724470376968384
DoublePullback,3,channel_cancellation,0.20886051654815674
DoublePullback,4,channel_cancellation,0.1897220015525818
DoublePullback,5,channel_cancellation,0.1992371678352356
DoublePullback,6,channel_cancellation,0.18128913640975952
DoublePullback,7,channel_cancellation,0.23027801513671875
DoublePullback,8,channel_cancellation,0.20387738943099976
DoublePullback,9,channel_cancellation,0.18518900871276855
DoublePullback,10,channel_cancellation,0.21813267469406128
DoublePullback,11,channel_cancellation,0.15532225370407104
DoublePullback,12,channel_cancellation,0.19359052181243896
DoublePullback,13,channel_cancellation,0.2246837019920349
DoublePullback,14,channel_cancellation,0.1912403702735901
DoublePullback,15,channel_cancellation,0.20888477563858032
DoublePullback,16,channel_cancellation,0.24498873949050903
DoublePullback,17,channel_cancellation,0.18210887908935547
DoublePullback,18,channel_cancellation,0.19149446487426758
DoublePullback,19,channel_cancellation,0.22682923078536987
DoublePullback,20,channel_cancellation,0.188684344291687
DoublePullback,21,channel_cancellation,0.18764221668243408
DoublePullback,22,channel_cancellation,0.17989253997802734
DoublePullback,23,channel_cancellation,0.2256842851638794
DoublePullback,24,channel_cancellation,0.19530028104782104
DoublePullback,25,channel_cancellation,0.23240137100219727
DoublePullback,26,channel_cancellation,0.195786714553833
DoublePullback,27,channel_cancellation,0.21347999572753906
DoublePullback,28,channel_cancellation,0.22292935848236084
DoublePullback,29,channel_cancellation,0.19603878259658813
DoublePullback,30,channel_cancellation,0.2080674171447754
DoublePullback,31,channel_cancellation,0.23368096351623535
DoublePullback,32,channel_cancellation,0.19524341821670532
DoublePullback,33,channel_cancellation,0.21008318662643433
DoublePullback,34,channel_cancellation,0.20994114875793457
DoublePullback,35,channel_cancellation,0.16410022974014282
DoublePullback,36,channel_cancellation,0.16584622859954834
DoublePullback,37,channel_cancellation,0.24459874629974365
DoublePullback,38,channel_cancellation,0.14347195625305176
DoublePullback,39,channel_cancellation,0.1899150013923645
DoublePullback,40,channel_cancellation,0.250133752822876
DoublePullback,41,channel_cancellation,0.2284865379333496
DoublePullback,42,channel_cancellation,0.19727712869644165
DoublePullback,43,channel_cancellation,0.24841582775115967
DoublePullback,44,channel_cancellation,0.1737256646156311
DoublePullback,45,channel_cancellation,0.1691102385520935
DoublePullback,46,channel_cancellation,0.2242354154586792
DoublePullback,47,channel_cancellation,0.2020675539970398
DoublePullback,48,channel_cancellation,0.2032604217529297
DoublePullback,49,channel_cancellation,0.2512094974517822
DoublePullback,50,channel_cancellation,0.18513619899749756
DoublePullback,51,channel_cancellation,0.19818007946014404
DoublePullback,52,channel_cancellation,0.18965297937393188
DoublePullback,53,channel_cancellation,0.188085675239563
DoublePullback,54,channel_cancellation,0.24082189798355103
DoublePullback,55,channel_cancellation,0.18969911336898804
